Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,752,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserService.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,752,28,T:System.Windows.Forms.ToolStripDropDownButton,,,,,toolStripUser.Image = toolStripUserService.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,752,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserService.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,752,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserService.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,749,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,749,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,748,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,748,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,747,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,747,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,746,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,746,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,T:System.Windows.Forms.ToolStripDropDownButton,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,745,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserUser.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,742,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,742,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,741,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,741,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,740,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,740,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,739,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,739,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,T:System.Windows.Forms.ToolStripDropDownButton,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,738,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserOffline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,735,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,735,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,debugToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,734,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,734,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,toolsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,733,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,733,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,optionsToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,732,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,732,28,P:System.Windows.Forms.ToolStripItem.Visible,,,,,insertToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,T:System.Windows.Forms.ToolStripDropDownButton,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,T:System.Drawing.Image,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,731,28,P:System.Windows.Forms.ToolStripItem.Image,,,,,toolStripUser.Image = toolStripUserOnline.Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,726,20,T:System.Windows.Forms.ToolStripMenuItem,,,,,recorderToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,726,20,P:System.Windows.Forms.ToolStripItem.Visible,,,,,recorderToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,725,20,T:System.Windows.Forms.ToolStripMenuItem,,,,,tagToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,725,20,P:System.Windows.Forms.ToolStripItem.Visible,,,,,tagToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,724,20,T:System.Windows.Forms.ToolStripMenuItem,,,,,designToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,724,20,P:System.Windows.Forms.ToolStripItem.Visible,,,,,designToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,722,20,T:System.Windows.Forms.ToolStripMenuItem,,,,,rootToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,722,20,P:System.Windows.Forms.ToolStripItem.Visible,,,,,rootToolStripMenuItem.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,720,20,T:System.Windows.Forms.ToolStripDropDownButton,,,,,toolStripUser.Text = QB.Book.AccessLevel.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,720,20,P:System.Windows.Forms.ToolStripItem.Text,,,,,toolStripUser.Text = QB.Book.AccessLevel.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,717,24,T:System.Windows.Forms.ToolStripStatusLabel,,,,,statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,717,24,P:System.Windows.Forms.ToolStripItem.Text,,,,,statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,715,24,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename) + ""*"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,715,24,P:System.Windows.Forms.ToolStripItem.Text,,,,,"statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename) + ""*"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,T:System.Windows.Forms.ImageList,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,P:System.Windows.Forms.ImageList.Images,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,T:System.Drawing.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,T:System.Drawing.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,697,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[4];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,T:System.Windows.Forms.ImageList,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,P:System.Windows.Forms.ImageList.Images,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,T:System.Drawing.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,T:System.Drawing.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,695,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,recorderToolStripMenuItem.Image = imageListMenuItems.Images[5];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,T:System.Windows.Forms.ImageList,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,P:System.Windows.Forms.ImageList.Images,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,T:System.Drawing.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,T:System.Drawing.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,691,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[2];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,T:System.Windows.Forms.ImageList,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,P:System.Windows.Forms.ImageList.Images,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,T:System.Drawing.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,T:System.Drawing.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,689,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,tagToolStripMenuItem.Image = imageListMenuItems.Images[3];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,T:System.Windows.Forms.ImageList,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,P:System.Windows.Forms.ImageList.Images,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,T:System.Drawing.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,T:System.Drawing.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,682,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,T:System.Windows.Forms.ImageList,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,T:System.Windows.Forms.ImageList.ImageCollection,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,P:System.Windows.Forms.ImageList.Images,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,T:System.Drawing.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,P:System.Windows.Forms.ImageList.ImageCollection.Item(System.Int32),,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,T:System.Windows.Forms.ToolStripMenuItem,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,T:System.Drawing.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,680,24,P:System.Windows.Forms.ToolStripItem.Image,,,,,designToolStripMenuItem.Image = imageListMenuItems.Images[1];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,665,16,T:System.Windows.Forms.ToolStripStatusLabel,,,,,statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,665,16,P:System.Windows.Forms.ToolStripItem.Text,,,,,statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,663,16,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename) + $"" [{qbook.Core.ThisBook.Directory}]"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,663,16,P:System.Windows.Forms.ToolStripItem.Text,,,,,"statusLabelName.Text = Path.GetFileNameWithoutExtension(qbook.Core.ThisBook.Filename) + $"" [{qbook.Core.ThisBook.Directory}]"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,603,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"DialogResult result = MessageBox.Show(""save "" + qbook.Core.ThisBook.Filename + ""?"", ""qBook NOT SAVED"", MessageBoxButtons.YesNo, MessageBoxIcon.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,603,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"DialogResult result = MessageBox.Show(""save "" + qbook.Core.ThisBook.Filename + ""?"", ""qBook NOT SAVED"", MessageBoxButtons.YesNo, MessageBoxIcon.Question);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\MainForm.cs,603,16,F:System.Windows.Forms.MessageBoxIcon.Question,,,,,"DialogResult result = MessageBox.Show(""save "" + qbook.Core.ThisBook.Filename + ""?"", ""qBook NOT SAVED"", MessageBoxButtons.YesNo, MessageBoxIcon.Question);"
